model,dataset,optim_level,accuracy,precision,recall,f1,mcc,fpr
qwen-1.5b,pseudo_code,O3,0.8165137614678899,0.7931034482758621,0.7582417582417582,0.7752808988764045,0.6208219132823334,0.4499999998875
qwen-1.5b,pseudo_code,Os,0.8640350877192983,0.8636363636363636,0.8,0.8306010928961749,0.7187909865703437,0.38709677406867843
qwen-1.5b,pseudo_code,all,0.7884615384615384,0.7727272727272727,0.7083333333333334,0.7391304347826086,0.563302066242241,0.4166666666508838
qwen-3b,assembly_code,O0,0.609254498714653,0.5609756097560976,0.41317365269461076,0.47586206896551725,0.1808891227628024,0.35526315787136425
qwen-3b,assembly_code,O1,0.6861924686192469,0.6777777777777778,0.5700934579439252,0.6192893401015228,0.3596037487325104,0.3866666666151111
qwen-3b,assembly_code,O2,0.6954022988505747,0.6086956521739131,0.6176470588235294,0.6131386861313869,0.3620021548881494,0.5094339621680313
qwen-3b,assembly_code,O3,0.6972477064220184,0.6436781609195402,0.6153846153846154,0.6292134831460674,0.3738872743711569,0.46969696962580354
qwen-3b,assembly_code,Os,0.7017543859649122,0.6708860759493671,0.5578947368421052,0.6091954022988506,0.3754709491836058,0.38235294112024226
qwen-3b,assembly_code,all,0.6682692307692307,0.6272321428571429,0.5321969696969697,0.5758196721311475,0.309233031289823,0.40338164250233377
qwen-3b,pseudo_code,O0,0.6966580976863753,0.6842105263157895,0.5449101796407185,0.6066666666666667,0.37119183323197863,0.3559322033596668
qwen-3b,pseudo_code,O1,0.8075313807531381,0.8080808080808081,0.7476635514018691,0.7766990291262136,0.609446789259024,0.4130434781710775
qwen-3b,pseudo_code,O2,0.8045977011494253,0.7833333333333333,0.6911764705882353,0.734375,0.5836285306720006,0.38235294106401385
qwen-3b,pseudo_code,O3,0.8302752293577982,0.8461538461538461,0.7252747252747253,0.7810650887573964,0.6489237250097195,0.32432432423666907
qwen-3b,pseudo_code,Os,0.8026315789473685,0.7906976744186046,0.7157894736842105,0.7513812154696132,0.5904184015720417,0.3999999999111111
qwen-3b,pseudo_code,all,0.7756410256410257,0.7719298245614035,0.6666666666666666,0.7154471544715447,0.5357886949778027,0.3714285714153061
qwen-7b,assembly_code,O0,0.6349614395886889,0.5939849624060151,0.47305389221556887,0.5266666666666666,0.23980546095969502,0.38028169011406465
qwen-7b,assembly_code,O1,0.7447698744769874,0.7346938775510204,0.6728971962616822,0.7024390243902439,0.4811683573852752,0.4262295081268476
qwen-7b,assembly_code,O2,0.7816091954022989,0.7027027027027027,0.7647058823529411,0.7323943661971831,0.5498832049905649,0.5789473682686981
qwen-7b,assembly_code,O3,0.7752293577981652,0.7386363636363636,0.7142857142857143,0.7262569832402235,0.5359029221009636,0.4693877550062474
qwen-7b,assembly_code,Os,0.7368421052631579,0.7108433734939759,0.6210526315789474,0.6629213483146067,0.45145092881076493,0.39999999993333335
qwen-7b,assembly_code,all,0.719551282051282,0.6869747899159664,0.6193181818181818,0.651394422310757,0.4194325026482623,0.42571428570212244
qwen-7b,pseudo_code,O0,0.7686375321336761,0.7549668874172185,0.6826347305389222,0.7169811320754716,0.5240594927962682,0.41111111106543213
qwen-7b,pseudo_code,O1,0.9037656903765691,0.92,0.8598130841121495,0.8888888888888888,0.8056209402546233,0.347826086805293
qwen-7b,pseudo_code,O2,0.9597701149425287,0.9692307692307692,0.9264705882352942,0.9473684210526315,0.9154470373480342,0.2857142853061225
qwen-7b,pseudo_code,O3,0.908256880733945,0.9080459770114943,0.8681318681318682,0.8876404494382022,0.8107716355217,0.3999999998
qwen-7b,pseudo_code,Os,0.9429824561403509,0.9361702127659575,0.9263157894736842,0.9312169312169312,0.8825661528229979,0.46153846118343195
qwen-7b,pseudo_code,all,0.8774038461538461,0.8772635814889336,0.8257575757575758,0.8507317073170731,0.7478663186796966,0.398692810431458
starcoder2-7b,assembly_code,O0,0.532133676092545,0.4503311258278146,0.40718562874251496,0.4276729559748428,0.03383415095422611,0.4560439560188987
starcoder2-7b,assembly_code,O1,0.5732217573221757,0.5352112676056338,0.35514018691588783,0.42696629213483145,0.11440994688627489,0.3235294117329873
starcoder2-7b,assembly_code,O2,0.5229885057471264,0.3880597014925373,0.38235294117647056,0.3851851851851852,-0.004451570944920995,0.4939759035549427
starcoder2-7b,assembly_code,O3,0.5321100917431193,0.4266666666666667,0.3516483516483517,0.3855421686746988,0.01356299932769098,0.4215686274096502
starcoder2-7b,assembly_code,Os,0.5701754385964912,0.48148148148148145,0.4105263157894737,0.4431818181818182,0.09759000729485331,0.4285714285276968
starcoder2-7b,assembly_code,all,0.5456730769230769,0.45617977528089887,0.38446969696969696,0.4172661870503597,0.049879147675008645,0.42680776013356597
starcoder2-7b,pseudo_code,O0,0.6812339331619537,0.6747967479674797,0.49700598802395207,0.5724137931034483,0.337257719995536,0.3225806451352758
starcoder2-7b,pseudo_code,O1,0.6861924686192469,0.6951219512195121,0.5327102803738317,0.6031746031746031,0.3595974283871892,0.3333333332888889
starcoder2-7b,pseudo_code,O2,0.6954022988505747,0.6229508196721312,0.5588235294117647,0.5891472868217055,0.34956599213522244,0.43396226406906374
starcoder2-7b,pseudo_code,O3,0.6926605504587156,0.65,0.5714285714285714,0.6081871345029239,0.35907969943630696,0.41791044769881935
starcoder2-7b,pseudo_code,Os,0.7280701754385965,0.6987951807228916,0.6105263157894737,0.651685393258427,0.43296147097551174,0.40322580638657646
starcoder2-7b,pseudo_code,all,0.6947115384615384,0.6713286713286714,0.5454545454545454,0.6018808777429467,0.36367243688317985,0.3700787401477669
yi-1.5b,assembly_code,O0,0.609254498714653,0.5630252100840336,0.40119760479041916,0.46853146853146854,0.17934966237089706,0.3421052631353878
yi-1.5b,assembly_code,O1,0.602510460251046,0.573170731707317,0.4392523364485981,0.4973544973544973,0.18235720280554718,0.3684210525927978
yi-1.5b,assembly_code,O2,0.6666666666666666,0.5641025641025641,0.6470588235294118,0.6027397260273972,0.32014521165247956,0.5862068964506539
yi-1.5b,assembly_code,O3,0.6697247706422018,0.611764705882353,0.5714285714285714,0.5909090909090909,0.3150396972140803,0.45833333326967596
yi-1.5b,assembly_code,Os,0.6096491228070176,0.5348837209302325,0.4842105263157895,0.5082872928176796,0.18660892484919453,0.4494382021966924
yi-1.5b,assembly_code,all,0.6266025641025641,0.5688888888888889,0.48484848484848486,0.523517382413088,0.2216304111694216,0.4163090128666028
yi-1.5b,pseudo_code,O0,0.6863753213367609,0.6595744680851063,0.5568862275449101,0.6038961038961039,0.3507787135449782,0.3934426229185703
yi-1.5b,pseudo_code,O1,0.7489539748953975,0.7701149425287356,0.6261682242990654,0.6907216494845361,0.49053921403276596,0.33333333327777775
yi-1.5b,pseudo_code,O2,0.8218390804597702,0.7681159420289855,0.7794117647058824,0.7737226277372263,0.626861529680167,0.5161290320915712
yi-1.5b,pseudo_code,O3,0.7935779816513762,0.75,0.7582417582417582,0.7540983606557377,0.5762674520490901,0.5111111109975308
yi-1.5b,pseudo_code,Os,0.7719298245614035,0.7471264367816092,0.6842105263157895,0.7142857142857143,0.5265212337405858,0.4230769229955621
yi-1.5b,pseudo_code,all,0.7516025641025641,0.7289915966386554,0.6571969696969697,0.6912350597609562,0.4862129378525172,0.416129032244641
yi-9b,assembly_code,O0,0.5912596401028277,0.5344827586206896,0.3712574850299401,0.4381625441696113,0.13851049870624413,0.33962264148807403
yi-9b,assembly_code,O1,0.6317991631799164,0.6144578313253012,0.4766355140186916,0.5368421052631579,0.24461624829655015,0.36363636359504137
yi-9b,assembly_code,O2,0.6724137931034483,0.5846153846153846,0.5588235294117647,0.5714285714285714,0.30673492905333094,0.4736842104432133
yi-9b,assembly_code,O3,0.6834862385321101,0.6195652173913043,0.6263736263736264,0.6229508196721312,0.35025311103553397,0.5072463767380803
yi-9b,assembly_code,Os,0.6491228070175439,0.5925925925925926,0.5052631578947369,0.5454545454545454,0.264887162657459,0.41249999994843756
yi-9b,assembly_code,all,0.6370192307692307,0.585812356979405,0.48484848484848486,0.5305699481865285,0.24179303883120995,0.39955849888742695
yi-9b,pseudo_code,O0,0.7789203084832905,0.7832167832167832,0.6706586826347305,0.7225806451612903,0.5451415017278951,0.36046511623715527
yi-9b,pseudo_code,O1,0.8284518828451883,0.8173076923076923,0.794392523364486,0.8056872037914692,0.6523960276742142,0.4634146340333135
yi-9b,pseudo_code,O2,0.8448275862068966,0.8360655737704918,0.75,0.7906976744186046,0.670474382642476,0.37037037023319613
yi-9b,pseudo_code,O3,0.8577981651376146,0.8846153846153846,0.7582417582417582,0.8165680473372781,0.7071399275003034,0.29032258055150884
yi-9b,pseudo_code,Os,0.868421052631579,0.8651685393258427,0.8105263157894737,0.8369565217391305,0.7279458723150668,0.3999999998666667
yi-9b,pseudo_code,all,0.8277243589743589,0.8294736842105264,0.7462121212121212,0.7856430707876371,0.6448202561835754,0.3767441860289886
